session_id,session_timestamp,driver_name,driver_email,station_id,connection_id,station_name_logged,kwh_charged,duration_minutes,revenue_usd,cost_usd,customer_id,date_id
2700,2026-08-31 18:25:18,Віталій Валенко,xjackson@example.com,507763,872670,Eldrive Lithuania Panemunės Baseinas,48.96,22,19.58,8.81,,
2701,2026-08-12 11:31:31,George Chavez,karen28@example.net,507820,872796,Carrefour Lucean (Endesa),82.27,73,32.91,14.81,,
2702,2026-08-10 07:59:51,Давид Бабак,riabovilhordii@example.org,507763,872660,Eldrive Lithuania Panemunės Baseinas,39.6,71,15.84,7.13,,
2703,2026-08-14 11:40:28,Michael Boyd,msimon@example.net,507772,872715,Гостиница Ккарелия 282 Км,29.95,108,11.98,5.39,,
2704,2026-08-17 00:57:16,Опанас Атрощенко,nazarbaida@example.net,507817,872792,BM Tafalla,45.49,28,18.2,8.19,,
2705,2026-08-18 22:24:21,Сніжана Зінченко,dderevianko@example.org,507919,872985,2898 - הרב אבא אבוחצירא (פרטי),40.16,85,16.06,7.23,,
2706,2026-08-14 18:33:12,Данна Ющенко,ruth45@example.org,507932,873010,Ola:S Adat ⛽,13.45,89,5.38,2.42,,
2707,2026-08-29 04:48:13,Гордій Гунько,ronaldhodges@example.org,507763,872676,Eldrive Lithuania Panemunės Baseinas,56.27,52,22.51,10.13,,
2708,2026-08-29 18:48:21,Арсен Засядько,millerjessica@example.net,507919,872981,2898 - הרב אבא אבוחצירא (פרטי),22.28,83,8.91,4.01,,
2709,2026-08-15 19:49:36,пані Ірина Дуплій,viktoriiazabarnyi@example.com,507763,872662,Eldrive Lithuania Panemunės Baseinas,54.57,98,21.83,9.82,,
2710,2026-08-24 04:04:16,пані Сніжана Їжак,rowebelinda@example.net,507806,872777,Mannises,57.02,29,22.81,10.26,,
2711,2026-08-12 20:55:49,Mr. Christopher Evans,hillsabrina@example.net,507919,872985,2898 - הרב אבא אבוחצירא  (פרטי),17.16,104,6.86,3.09,,
2712,2026-09-04 15:44:50,Орест Ющенко,shelestmaryna@example.net,507859,872865,Club House Florence,9.91,77,3.96,1.78,,
2713,2026-09-04 10:43:33,Jenna Howard,tverdokhlibiarema@example.net,507738,872623,GM Oil,67.46,53,26.98,12.14,,
2714,2026-08-22 01:20:00,Daniel Mccarty,oleksandr28@example.com,507919,872976,2898 - הרב אבא אבוחצירא (פרטי),41.78,32,16.71,7.52,,
2715,2026-08-09 05:56:27,Jeremy Wright,jeffreymccormick@example.org,507743,872632,Americawant Aw000007,9.65,11,3.86,1.74,,
2716,2026-08-14 02:37:48,John Flores,webstersteven@example.net,507869,872878,Cepsa A Groba,84.59,31,33.84,15.23,,
2717,2026-08-15 21:52:55,Софія Гузій,ihnat26@example.org,507929,873006,Sligo Bus Depoot,9.62,66,3.85,1.73,,
2718,2026-09-05 03:39:57,Sharon Burke,danylenkoleon@example.net,507866,872872,Mobive | La Souterraine | Rue Des Fossés Des Cannards,60.6,110,24.24,10.91,,
2719,2026-08-13 18:36:34,Людмила Гоголь-Яновська,iashchukvioletta@example.org,507808,872782,Parque Ccomercial Alarzón (Burgos),83.69,81,33.48,15.06,,
2720,2026-08-22 12:51:30,Сергій Туркало,dennis55@example.org,507867,872875,Caldas Da Rainha (Zunder),24.13,16,9.65,4.34,,
2721,2026-08-28 14:15:27,Дан Копитко,kvashchuk@example.org,507763,872659,Eldrive Lithuania Panemunės Baseinas,16.38,87,6.55,2.95,,
2722,2026-08-27 05:48:50,Robert Coleman,foleyjennifer@example.org,507866,872872,Mobive | La Souterraine | Rue des Fossés des Canards,14.71,65,5.88,2.65,,
2723,2026-09-05 09:59:29,Debra Chandler,bruce24@example.org,507807,872779,C.C. Los Alcorse Sevilla,29.26,76,11.7,5.27,,
2724,2026-08-10 11:11:12,Amber West,richardbullock@example.net,507738,872624,GM Oil,13.08,25,5.23,2.35,,
2725,2026-08-22 00:25:00,Валентин Заєць,nicholasmorales@example.com,507825,872807,Calle Afred Nóbel,60.37,92,24.15,10.87,,
2726,2026-08-15 15:08:11,пан Демид Гузь,olhazhuk@example.net,507763,872664,Eldrive Lithuania Pnaemunės Baseinas,9.98,60,3.99,1.8,,
2727,2026-08-10 12:43:15,Андрощук Соломон Ігорович,jasonallen@example.net,507828,872811,Museo Del Calzad Oy De La Industria,45.75,91,18.3,8.24,,
2728,2026-08-24 17:45:16,Демид Рубан,karmaliukorest@example.net,507763,872676,Eldrive Lithuania Panemunės Baseinas,84.74,89,33.9,15.25,,
2729,2026-08-11 00:57:51,Кирило Запорожець,,507763,872674,Eldrive Lithuania Panemunės Baseinas,70.12,81,28.05,12.62,,
2730,2026-08-21 16:27:34,Victoria Massey,odavis@example.com,507739,872627,Cepsa Gandia,54.22,106,21.69,9.76,,
2731,2026-08-09 15:06:32,Crystal Solis,christophercook@example.com,507820,872797,Carrefour Lucena (Endesa),29.5,21,11.8,5.31,,
2732,2026-08-23 08:37:14,Daniel Quinn,brendacarroll@example.com,507920,872990,2979 - מרשדים,54.91,62,21.96,9.88,,
2733,2026-08-22 06:09:49,Алла Власенко,garciakelly@example.com,507763,872674,Eldrive Lithuania Panemunės Baseinas,47.16,84,18.86,8.49,,
2734,2026-08-13 09:58:03,Amanda Campbell,bohuslavashchors@example.com,507920,872990,2979 - משרדים,39.09,14,15.64,7.04,,
2735,2026-08-15 04:06:23,Лариса Атаманчук,stephenwyatt@example.net,507919,872984,2898 - רב אבא אבוחצירא (פרטי),15.46,36,6.18,2.78,,
2736,2026-08-30 03:47:50,Robin Gray,,508019,873196,Ayunt. Olost Piscines,75.93,21,30.37,13.67,,
2737,2026-08-21 17:25:59,Patrick Nelson,,507715,872554,Via Francesco Borromini,40.98,26,16.39,7.38,,
2738,2026-09-07 00:23:16,Ярина Фаренюк,vortiz@example.org,507763,872659,Eldrive Lithuania Panemunės Baseinas,20.57,15,8.23,3.7,,
2739,2026-08-17 18:29:49,Данна Верховинець,adrianagray@example.com,507736,872615,Calle Monttalbán,34.42,106,13.77,6.2,,
2740,2026-08-18 21:49:26,Larry Collins,montoyafelicia@example.org,507813,872787,Caprabo Mollerussa,38.13,14,15.25,6.86,,
2741,2026-09-01 03:58:23,Patrick Turner,kabaliukorysia@example.com,507806,872776,Manisses,71.2,66,28.48,12.82,,
2742,2026-08-11 09:01:14,Dennis Douglas,matthewbrennan@example.net,507763,872677,Eldriv Lithuania Panemunės Baseinas,63.69,37,25.48,11.46,,
2743,2026-08-11 19:59:07,Jeffrey Walker,cclayton@example.com,508000,873170,Hotel Hotelli Omenatarha,66.54,87,26.62,11.98,,
2744,2026-09-02 05:59:43,Karen Velez,skybasofiia@example.net,508017,873193,Parking Via Augusta,5.88,78,2.35,1.06,,
2745,2026-08-15 05:34:46,Христина Теліженко,amaliiakhorishko@example.org,507959,873058,"Svylos gatvė 8, Vilnius",38.29,68,15.32,6.89,,
2746,2026-08-17 01:57:17,Michelle Chavez,,999999,999999,2898 - הרב אבא אבוחציר א(פרטי),43.51,42,17.4,7.83,,
2747,2026-08-18 09:23:59,Камілла Чередник,tommyclark@example.org,507763,872667,Eldrive Lithuania Panemunė Baseinas,,71,,,,
2748,2026-08-20 18:12:48,Brian Collins,mykhailyna44@example.com,507820,872797,Carreffour Lucena (Endesa),25.79,59,10.32,4.64,,
2749,2026-08-30 19:20:14,Аркадій Верховинець,klavdiiagereta@example.org,507808,872782,Parque Comercial Alarzón (Burgos),65.82,114,26.33,11.85,,
2750,2026-08-26 03:24:12,Юстина Кириленко,zdavymuka@example.org,507822,872802,Ayunt. Navalcarnero. Ciudad Deportiva,15.97,28,6.39,2.87,,
2751,2026-08-21 22:44:34,Тереза Іщак,smorales@example.net,507763,872670,Eldrive Lithuania Panemunės Baseinas,47.82,95,19.13,8.61,,
2752,2026-08-31 04:23:23,Гаврило Удовиченко,dmytroabramchuk@example.net,507742,872630,AmericaWant AW00009,22.22,78,8.89,4.0,,
2753,2026-08-14 15:51:30,Sandra Johnson,uhubbard@example.com,507809,872783,Hotel Restaurante Hq La Gaalería,5.97,75,2.39,1.07,,
2754,2026-08-20 09:24:51,Debra Clark,opanasbashtan@example.net,507919,872977,2898 - הרב אבא אובחצירא (פרטי),24.3,0,9.72,4.37,,
2755,2026-09-01 09:00:50,Emily Pearson,meghanmartinez@example.com,508021,873198,Parkng Nn Espronceda,83.07,56,33.23,14.95,,
2756,2026-08-17 06:26:09,John Peters,lysenkoteodor@example.net,507919,872987,2898 - הרב באא אבוחצירא (פרטי),69.12,48,27.65,12.44,,
2757,2026-09-06 03:18:04,пан Антон Сіробаба,haievskasviatoslav@example.com,507746,872635,Energía  Nufri,81.77,77,32.71,14.72,,
2758,2026-08-25 08:36:54,Вадим Голик,olehfartushniak@example.net,507763,872667,Eldrive Lithuaniaa Panemunės Baseinas,44.03,42,17.61,7.93,,
2759,2026-08-21 04:53:48,Вікторія Бабак,judovenko@example.com,507922,872997,Ev24 Harging Station,13.78,22,5.51,2.48,,
2760,2026-08-22 11:39:57,Mark Warren Jr.,,508013,873188,Watanya: Assyut West RD ⛽,48.84,93,19.54,8.79,,
2761,2026-08-27 09:55:03,Edward Graham,suzanne33@example.org,507983,873114,Posto Vila Flor - RJ Eletropostos,41.35,63,16.54,7.44,,
2762,2026-08-16 13:20:13,Shirley Nelson,kathleen70@example.com,507736,872615,Calle Montalbán,72.55,16,29.02,13.06,,
2763,2026-08-19 09:25:43,Jacqueline Santos,iustynaandriienko@example.net,507932,873010,OLA: Sadat ⛽,12.85,88,5.14,2.31,,
2764,2026-08-18 16:23:42,Ірина Сиротенко,,508007,873179,Plugit Oulun Lenoasema (Oul),44.06,96,17.62,7.93,,
2765,2026-08-28 12:38:47,Daniel Rivera,zhukihnat@example.net,507809,872783,Hotel Restaurante HQ La Galería,17.0,23,6.8,3.06,,
2766,2026-08-09 01:54:10,Тереза Акуленко,lopezdavid@example.org,507763,872675,Eldrive Lithuania Panmunės Baseinas,30.97,96,12.39,5.57,,
2767,2026-08-15 01:41:35,Chris Jones,kristin04@example.org,507820,872798,Carrefour Lucena (Endesa),63.99,28,25.6,11.52,,
2768,2026-09-06 19:55:02,Емілія Жук,valentynzasenko@example.org,507919,872979,2898 - הרב אבא אבוחצירא (פרטי),43.08,63,17.23,7.75,,
2769,2026-08-19 12:14:49,Демид Вертипорох,amurray@example.com,507714,872553,Präg Express Ladestelle,35.07,102,14.03,6.31,,
2770,2026-09-07 04:18:29,Назар Дейнеко,smithjasmine@example.com,508019,873196,Ayunt. Olost Piscines,36.56,29,14.62,6.58,,
2771,2026-08-22 00:22:31,Златослава Радченко,cunninghamerik@example.com,507861,872867,[Eone] Paseodel Este 1,41.76,38,16.7,7.52,,
2772,2026-08-26 22:09:42,пан Степан Хоменко,haidenkomarta@example.com,507809,872783,Hotel Restaurante HQ La Galería,67.8,33,27.12,12.2,,
2773,2026-08-30 22:18:27,Randall Villa,blevinssandra@example.org,508005,873176,Plugit Ideapark Seinäjoki / K-Citymarket Ideapark,76.37,91,30.55,13.75,,
2774,2026-08-19 05:46:05,Данна Власюк,,507919,872976,2898 - הרב אבא אבוחצירא (פרטי),81.43,72,32.57,14.66,,
2775,2026-08-23 07:33:38,Лілія Власенко,ujohnson@example.net,507791,872757,Fonnseca Supermercados,67.95,83,27.18,12.23,,
2776,2026-09-06 00:30:46,Михайло Слюсар,juliebird@example.net,507763,872660,Eldriive Lithuania Panemunės Baseinas,30.23,114,12.09,5.44,,
2777,2026-08-09 00:05:47,Sarah Jacobs,,507958,873057,Hotel Hccc St. Moritz,60.05,66,24.02,10.81,,
2778,2026-09-04 21:40:51,Aaron Hall,isaacbrooks@example.com,507863,872869,[EVE] Axion Cardona,40.01,17,16.0,7.2,,
2779,2026-08-23 03:17:08,Галина Данильчук,jacobsmith@example.net,507746,872636,Energía Nufri,25.37,99,10.15,4.57,,
2780,2026-09-01 00:48:07,Абраменко Михайлина Антонівна,taraszhuk@example.org,507958,873057,Hotel Hcc St.. Moritz,72.27,71,28.91,13.01,,
2781,2026-08-24 23:20:05,Орина Хмара,stelmakholeh@example.com,507996,873159,"Savannorių Pr. 276, Kaunas",8.07,38,3.23,1.45,,
2782,2026-08-24 10:20:53,Jonathan Wilson,wattsjason@example.com,507930,873007,Galway Bus Depot,77.14,83,30.86,13.89,,
2783,2026-08-21 07:47:39,James Wells,halynanazarenko@example.com,507930,873007,Galway Bus Depot,41.92,26,16.77,7.55,,
2784,2026-08-17 18:59:29,Emily Miller,neporozhniiandrii@example.org,508001,873171,Virta north Seurakuntatalo,,75,,,,
2785,2026-09-02 18:13:36,Лукаш Пантелеймон Борисович,,507737,872617,Calle Los Jazmines,57.75,15,23.1,10.4,,
2786,2026-08-11 09:41:00,Katherine Mccormick,peterlang@example.net,507867,872876,Caldas Da Arinha (Zunder),76.61,67,30.64,13.79,,
2787,2026-08-24 03:52:49,Єфрем Рева,hupaloparmen@example.org,507920,872990,2979 - משרדים,55.93,78,22.37,10.07,,
2788,2026-08-09 21:11:37,Розалія Шелест,smithsteven@example.net,507741,872629,Americawan Aw00004,54.11,37,21.64,9.74,,
2789,2026-08-22 23:56:25,Cindy Castro,browntroy@example.org,507867,872876,Caldas Da Rainha (Zunder),10.33,71,4.13,1.86,,
2790,2026-08-28 23:12:01,Єва Акуленко,johnsonsteven@example.net,507866,872872,Mobive | La Souterraine | Rue Des Fossés Eds Canards,46.47,50,18.59,8.36,,
2791,2026-08-27 11:54:33,пані Ада Овсієнко,lopezkimberly@example.net,507812,872786,Mercadona Centro Logístico Vitoria,17.01,78,6.8,3.06,,
2792,2026-09-05 22:48:28,Jacob King,ethanrodriguez@example.net,507736,872615,Calle Moontalbán,,91,,,,
2793,2026-08-25 07:21:16,Азар Литвин,paulthomas@example.org,507862,872868,[Eoen] Via Disegno,45.98,99,18.39,8.28,,
2794,2026-09-03 14:25:52,Zachary Padilla,hthomas@example.org,507746,872636,Energía Unfri,,93,,,,
2795,2026-08-26 01:12:55,Tricia Morrow,molly46@example.org,507859,872864,Club House Floernce,8.33,50,3.33,1.5,,
2796,2026-08-16 21:35:05,Lynn Henry DDS,hudsonamy@example.org,507809,872783,Hotel Restaurante Hq La Galría,11.78,58,4.71,2.12,,
2797,2026-08-22 21:49:09,Альбіна Дашенко,gibsonkirk@example.com,508022,873199,Plenoil la Orotava 2,62.31,100,24.92,11.22,,
2798,2026-08-31 12:02:08,Богуслав Ващенко,klymentderiazhna@example.com,507763,872665,Eldrive Lithuania Panemunės Baseinas,10.77,58,4.31,1.94,,
2799,2026-08-21 04:53:14,Barbara Ramos,isaiahthomas@example.net,508008,873180,Virta Kauppakeskus Kaakkurinkulma,,85,,,,
2800,2026-08-24 22:34:34,Любов Єфименко,thomasherbert@example.net,507828,872811,Museo Del Calzado Y De La Industria,5.97,80,2.39,1.07,,
2801,2026-08-19 10:28:48,Маруся Дробаха,thomasjessica@example.net,507763,872673,Eldrive Lithuania Paneemunės Baseinas,81.52,12,32.61,14.67,,
2802,2026-08-19 11:43:55,Teresa Powell,oleh77@example.org,507741,872629,AmericaWant AW00004,64.0,19,25.6,11.52,,
2803,2026-08-29 01:25:19,Ярина Данько,clarkian@example.net,507861,872867,[eONE] Paseo del Este 1,33.26,107,13.3,5.99,,
2804,2026-08-26 16:34:39,Jeremy Hill,cody27@example.com,507996,873159,"Savanorių pr. 276, Kaunas",28.72,98,11.49,5.17,,
2805,2026-09-06 01:46:31,Едуард Дубенко,tzhadan@example.net,507829,872812,Wesco Reeed City,32.98,44,13.19,5.94,,
2806,2026-08-31 03:51:23,Наталія Гайдамака,markoieromenko@example.net,507779,872726,Mdonald'S - Gallagher Retail Park,66.97,89,26.79,12.05,,
2807,2026-08-31 11:45:03,Russell Miller,daniel02@example.org,507920,872988,2979 - משרדים,57.91,11,23.16,10.42,,
2808,2026-09-05 23:26:59,Thomas White,danylenkovira@example.net,507920,872992,2979 - משרידם,19.82,33,7.93,3.57,,
2809,2026-08-31 13:42:42,Алла Дробаха,trokhymbezborodko@example.com,507780,872728,Warren Lodge ,18.93,83,7.57,3.41,,
2810,2026-09-01 22:38:04,Святослава Швайка,,507763,872673,Eldrive Lithuania Panemunės Baseinas,12.87,47,5.15,2.32,,
2811,2026-08-27 04:12:46,Ярослав Кащенко,jscott@example.com,507746,872635,Energía Nufri,57.82,31,23.13,10.41,,
2812,2026-08-28 16:50:27,Maria Valenzuela,jasongray@example.org,507919,872987,2898 - הרב אבא אבוחצירא (פפרטי),66.15,35,26.46,11.91,,
2813,2026-08-15 23:12:20,Прохір Гупало,oleksa74@example.org,507739,872627,Cepsa Gandia,-15.5,52,-6.2,-2.79,,
2814,2026-08-18 08:53:54,Michael Thompson,jnesterenko@example.org,507820,872799,Carrefour Lucena (Endesa),6.68,64,2.67,1.2,,
2815,2026-08-28 12:16:44,Едуард Івасюк,iurchukmyroslav@example.net,507804,872771,Fastned - Mundolsheim,11.57,48,4.63,2.08,,
2816,2026-08-15 14:24:15,Еріка Доценко,sirchenkonazar@example.org,507741,872629,Americawant Aw00004,82.43,100,32.97,14.84,,
2817,2026-08-17 09:40:01,Jeffrey Davis,vhupalo@example.net,507804,872771,Fastned -Mundolsheim,28.64,38,11.46,5.16,,
2818,2026-09-01 07:36:32,Hannah May,uzaiets@example.net,507740,872628,AmericaWant AW00001,66.54,111,26.62,11.98,,
2819,2026-08-17 05:33:04,Melissa Jackson,onysymshvaika@example.com,507824,872805,Ayunt. Sevilla. Calle José Velázquez Sánchez (Eranovum),54.97,29,21.99,9.89,,
2820,2026-08-11 11:07:36,Keith Chaney,cnelson@example.net,507823,872804,FamilyCash Montilla,35.56,100,14.22,6.4,,
2821,2026-08-30 14:12:58,Robert Hogan,cherinkoerika@example.net,507932,873010,OLA: Sadat ⛽,21.45,0,8.58,3.86,,
2822,2026-08-18 19:29:03,Ярина Лагода,joshua22@example.net,507869,872878,Cepsa A Groba,14.71,63,5.88,2.65,,
2823,2026-09-05 14:56:58,Веніямин Комар,bohuslavpetliura@example.org,507996,873159,"Savanorių pr. 276, Kaunas",54.2,29,21.68,9.76,,
2824,2026-09-01 09:56:05,Архипенко Вікторія Марківна,michellehoward@example.com,507920,872991,2979 - משרדים,66.97,117,26.79,12.05,,
2825,2026-08-14 22:18:17,Шеремет Михайлина Іванівна,iefremavramenko@example.org,507812,872786,Mercadona Centro Logístico Vitoria,56.51,28,22.6,10.17,,
2826,2026-08-29 11:50:04,Stephanie Morris,velychkovalentyna@example.com,507739,872627,Cepsaa Gandia,47.42,93,18.97,8.54,,
2827,2026-08-29 11:23:13,Устим Ажажа,tetiana67@example.org,507801,872768,Starlite Sunter Bisma,8.36,108,3.34,1.5,,
2828,2026-08-27 06:07:55,пані Варвара Єременко,adamenkovalentyna@example.net,507820,872797,Carrefour Lucena (Endesa),82.48,75,32.99,14.85,,
2829,2026-08-10 11:29:21,John Lopez,adamenkovolodymyr@example.com,507862,872868,[eOne] Via Disegno,68.9,39,27.56,12.4,,
2830,2026-08-26 18:13:50,пані Ольга Тимченко,dakhnovarfolomii@example.com,507742,872630,Ameicawant Aw00009,28.43,62,11.37,5.12,,
2831,2026-08-24 06:56:29,Dawn Brooks,hermansavenko@example.com,507827,872810,Spklu Ujbupt Cawang 1,,43,,,,
2832,2026-08-09 12:24:35,Mr. Andrew Hickman,lshtokalo@example.net,507817,872792,B Tafalla,53.15,31,21.26,9.57,,
2833,2026-08-20 17:26:09,Хома Забарний,priceamber@example.net,507763,872670,Eldrive Lithuania Panemunės Baseinas,51.59,76,20.64,9.29,,
2834,2026-08-25 08:43:57,пані Одарка Артюх,,507865,872871,Tesla Supercharger Lexy,64.85,15,25.94,11.67,,
2835,2026-08-14 21:45:04,Яків Назаренко,amy18@example.com,507919,872981,2898 - הרב אבא אבוחצירא (פרטי),69.94,88,27.98,12.59,,
2836,2026-08-27 06:24:17,Давиденко Богуслав Пилипович,paul00@example.org,507890,872915,A1: Shorouk 1 ⛽,57.52,36,23.01,10.35,,
2837,2026-08-16 18:07:43,Amy Davis,johnwilson@example.org,507919,872982,2898 - הרב אבא אבוחצירא (פרטי),15.25,19,6.1,2.74,,
2838,2026-08-10 20:48:06,Костянтин Терещук,gderehus@example.net,507867,872875,Cldas Da Rainha (Zunder),32.06,82,12.82,5.77,,
2839,2026-08-22 18:22:30,Данько Еріка Валеріївна,varfolomii98@example.net,507829,872812,Wesco Reed Ciyt,79.25,106,31.7,14.26,,
2840,2026-09-02 21:42:57,Cody Hodge,mark29@example.com,507791,872757,Fonseca Supermeracdos,22.97,105,9.19,4.13,,
2841,2026-08-29 16:47:33,David Cohen,skyrdamykhailyna@example.com,507922,872997,EV24 Charging Station,34.77,57,13.91,6.26,,
2842,2026-08-25 06:50:55,Christopher Garcia,ilienkoeduard@example.com,507922,872997,Ev24 Charing Station,39.57,79,15.83,7.12,,
2843,2026-08-26 02:05:37,Susan Barnett,stepan60@example.com,507865,872871,Tesla Supercharger Lexy,40.15,114,16.06,7.23,,
2844,2026-08-16 15:38:21,Pamela Davis,mharding@example.net,507933,873011,Valle Verde Center,,68,,,,
2845,2026-08-09 13:49:04,Володимира Тимчук,brandi46@example.com,507816,872791,Biteri etorbidea,80.45,109,32.18,14.48,,
